uuid;title;price;image;coordinates;guests;bedrooms;beds;bathrooms;description
94dc8749-7117-49cb-8009-346d11c50c6e;Apartment on Shugayeva 3/3;58;IMG-94dc8749-7117-49cb-8009-346d11c50c6e.jpg;53.94231561,27.68389061;5;1;1;2;Situated in Minsk, 2.1 km from Uruchie Sports Palace and 5 km from Shooting Centre Sporting Club, Apartment on Shugayeva 3/3 provides accommodation with amenities such as free WiFi and a TV. Guests staying at this apartment have access to a balcony. The apartment features 1 bedroom, a kitchen with a microwave and a fridge, and 1 bathroom with a bath and slippers. Towels and bed linen are available in this accommodation. Shooting Centre is 5 km from the apartment, while Olympic Sports Complex is 8 km from the property. The nearest airport is Minsk National Airport, 38 km from Apartment on Shugayeva 3/3. 
d7c40cdb-e16e-4209-a8a4-68f87f3c1aa4;Molnar Apartments Kirova 4;42;IMG-d7c40cdb-e16e-4209-a8a4-68f87f3c1aa4.jpg;53.89253144,27.55225980;6;1;1;1;In the Oktyabrsky District district of Minsk, close to Dinamo Stadium, Molnar Apartments Kirova 4 has a casino, free WiFi and a washing machine. The property is 2.8 km from Minsk Sports Palace and 6 km from Olympic Sports Complex. The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. For added convenience, the property can provide towels and bed linen for an extra charge. If you would like to discover the area, hiking is possible in the surroundings. Palace of Republic is 1.9 km from the apartment, while Palova Arena is 2.6 km from the property. The nearest airport is Minsk National, 41 km from Molnar Apartments Kirova 4, and the property offers a paid airport shuttle service. 
b001d3ed-0b1b-4685-a096-dccf3b59c21d;Aparton. Nezavisimosti Prospekt 39;53;IMG-b001d3ed-0b1b-4685-a096-dccf3b59c21d.jpg;53.91031592,27.57687725;4;1;3;2;Situated in the centre of Minsk, within 1.7 km of Palace of Republic and 2.5 km of Dinamo Stadium, Aparton. Nezavisimosti Prospekt 39 features accommodation with free WiFi. Featuring a kitchen with a microwave and a fridge, each unit also comes with a cable flat-screen TV, ironing facilities, desk and a seating area with a sofa. There is a private bathroom with bath in all units, along with a hairdryer and free toiletries. A car rental service is available at the apartment. Palova Arena is 2.9 km from Aparton. Nezavisimosti Prospekt 39, while Minsk Sports Palace is 3.2 km from the property. The nearest airport is Minsk National, 42 km from the accommodation, and the property offers a paid airport shuttle service. 
658aa11c-2bfe-4afe-9473-7adaada89c9d;Cozy apartment in the center of Minsk;57;IMG-658aa11c-2bfe-4afe-9473-7adaada89c9d.jpg;53.87731460,27.53211379;5;1;2;2;Featuring a restaurant, Cozy apartment in the center of Minsk provides accommodation in Minsk with free WiFi and city views. Housed in a building dating from 1970, this apartment is 3.4 km from Dinamo Stadium and 4.2 km from Palace of Republic. The apartment comes with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with garden views. A children's playground is available on site and hiking can be enjoyed within close proximity of the apartment. Palova Arena is 5 km from Cozy apartment in the center of, while Minsk Sports Palace is 5 km away. The nearest airport is Minsk National, 42 km from the accommodation, and the property offers a paid airport shuttle service. 
baa484e8-0390-4bdc-a3a8-5f8c7ccbd83d;МинскСити;63;IMG-baa484e8-0390-4bdc-a3a8-5f8c7ccbd83d.jpg;53.89773240,27.54295248;6;3;4;2;МинскСити features city views, free WiFi and free private parking, located in Minsk, 1.7 km from Palace of Republic. Featuring a kitchen with a microwave and a fridge, each unit also comes with a cable flat-screen TV, ironing facilities, desk and a seating area. There is a private bathroom with shower in all units, along with a hairdryer and free toiletries. Dinamo Stadium is 1.7 km from the apartment, while Palova Arena is 1.9 km away. The nearest airport is Minsk National Airport, 42 km from МинскСити. 
48c23a27-6f17-4b2a-9b7b-c0788b9e29ad;Apartamenty tsentr Kommunisticheskaia;25;IMG-48c23a27-6f17-4b2a-9b7b-c0788b9e29ad.jpg;53.91012700,27.56905100;3;2;4;1;Situated within 1.7 km of Palace of Republic and 2.3 km of Palova Arena in the centre of Minsk, Apartamenty tsentr Kommunisticheskaia features accommodation with free WiFi and seating area. The units come with parquet floors and feature a fully equipped kitchen with a microwave, a dining area, a flat-screen TV with satellite channels, and a private bathroom with shower and bathrobes. A fridge, an oven and stovetop are also offered, as well as a kettle. A car rental service is available at the apartment. Minsk Sports Palace is 2.5 km from Apartamenty tsentr, while Dinamo Stadium is 2.8 km from the property. The nearest airport is Minsk National, 42 km from the accommodation, and the property offers a paid airport shuttle service. 
e99e9aa2-e842-4204-a307-9b48ef844598;MinskLux Apartments on Nezavisimosty ave.12;31;IMG-e99e9aa2-e842-4204-a307-9b48ef844598.jpg;53.89744500,27.55332500;3;1;2;1;Set right in the centre of Minsk, 600 m from Dinamo Stadium, MinskLux Apartments on Nezavisimosty ave.12 offers air-conditioned accommodation with free WiFi and a flat-screen TV. The property is 2.1 km from Minsk Sports Palace and 4.3 km from Olympic Tennis Centre. Boasting a Blu-ray player, the apartment has a kitchen with a dishwasher, a microwave and a fridge, a living room with a seating area and a dining area, 2 bedrooms, and 1 bathroom with a bidet and a bath. Towels and bed linen are offered. Palace of Republic is 1.2 km from the apartment, while Palova Arena is 1.8 km from the property. The nearest airport is Minsk National, 43 km from MinskLux Apartments on Nezavisimosty ave.12, and the property offers a paid airport shuttle service. 
27180073-56e1-458e-8088-3bec56dae98b;Апартаменты у филармонии;67;IMG-27180073-56e1-458e-8088-3bec56dae98b.jpg;53.91577600,27.58464200;5;3;3;2;Апартаменты у филармонии is located in the Sovetsky District district of Minsk, 1.6 km from Olympic Sports Complex, 2.1 km from Palace of Republic and 2.3 km from Minsk Sports Palace. The property is 4.3 km from Olympic Tennis Centre and 5 km from Falcon Club. This apartment is equipped with 1 bedroom, a living room and a fully equipped kitchen. Palova Arena is 2.4 km from the apartment, while Dinamo Stadium is 2.8 km away. The nearest airport is Minsk National Airport, 29 km from Апартаменты у филармонии. 
d0322632-3728-4e25-b92b-3304ffde6e28;Квартира у Вокзала;65;IMG-d0322632-3728-4e25-b92b-3304ffde6e28.jpg;53.89189500,27.55188800;5;2;2;2;Квартира у Вокзала is set in the Oktyabrsky District district of Minsk, 600 m from Dinamo Stadium, 1.4 km from Palace of Republic and 2.1 km from Palova Arena. This apartment is 5 km from Olympic Sports Complex and 5 km from Falcon Club. The apartment includes 1 bedroom and a living room with a flat-screen TV. The accommodation is fitted with a kitchen. Minsk Sports Palace is 2.1 km from the apartment, while Olympic Tennis Centre is 4.2 km from the property. The nearest airport is Minsk National Airport, 31 km from Квартира у Вокзала. 
cf6053de-8ed4-4ec2-b646-303b86fdae4c;Апартаменты на Немиге;64;IMG-cf6053de-8ed4-4ec2-b646-303b86fdae4c.jpg;53.90280500,27.54870600;2;3;3;1;Апартаменты на Немиге is set in the Tsentralny District district of Minsk, less than 1 km from Palova Arena, an 11-minute walk from Minsk Sports Palace and 1.1 km from Dinamo Stadium. It is situated 800 m from Palace of Republic and features free WiFi plus a 24-hour front desk. The apartment has 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a balcony with city views. Olympic Tennis Centre is 3.1 km from the apartment, while Falcon Club is 4.2 km from the property. The nearest airport is Minsk National Airport, 32 km from Апартаменты на Немиге. 
e0847415-6a93-43b1-bdbe-999d4b7c7a5f;Апартаменты Свердлова 24;67;IMG-e0847415-6a93-43b1-bdbe-999d4b7c7a5f.jpg;53.89315400,27.55417500;3;3;2;2;Located within the Oktyabrsky District district in Minsk, Апартаменты Свердлова 24 has air conditioning, a balcony, and city views. The property is 2 km from Minsk Sports Palace and 4.2 km from Olympic Tennis Centre. The apartment features 2 bedrooms, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a bidet. For added convenience, the property can provide towels and bed linen for an extra charge. The apartment offers a terrace. Popular points of interest near Апартаменты Свердлова 24 include Dinamo Stadium, Palace of Republic and Palova Arena. The nearest airport is Minsk National Airport, 31 km from the accommodation. 
f990c315-a226-4fea-84e1-406918d12c36;Apartment on Ploschad Popedy;63;IMG-f990c315-a226-4fea-84e1-406918d12c36.jpg;53.90947000,27.57559200;6;3;1;2;Situated within 1.7 km of Palace of Republic and 2.5 km of Dinamo Stadium in the centre of Minsk, Apartment on Ploschad Popedy features accommodation with a flat-screen TV and a kitchen. Hiking can be enjoyed nearby. Palova Arena is 2.9 km from the apartment, while Minsk Sports Palace is 3.2 km from the property. The nearest airport is Minsk National, 42 km from Apartment on Ploschad Popedy, and the property offers a paid airport shuttle service. 
8091e2f8-3ec9-483f-b096-013c4ea0dc9a;Apartment on Nikiforova 9;61;IMG-8091e2f8-3ec9-483f-b096-013c4ea0dc9a.jpg;53.94056440,27.68867020;2;1;3;1;Located in Minsk, 2.7 km from Uruchie Sports Palace, 5 km from Shooting Centre Sporting Club and 5 km from Shooting Centre, Apartment on Nikiforova 9 provides accommodation with a balcony and free WiFi. The property, housed in a building dating from 1991, is 9 km from Olympic Sports Complex and 11 km from Palace of Republic. The apartment features 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath. Towels and bed linen are provided. Dinamo Stadium is 12 km from the apartment, while Palova Arena is 12 km away. The nearest airport is Minsk National, 39 km from Apartment on Nikiforova 9, and the property offers a paid airport shuttle service. 
4d229bc9-a541-4f05-b873-284d50cf0d1a;Комфортная Комната;42;IMG-4d229bc9-a541-4f05-b873-284d50cf0d1a.jpg;53.93620200,27.46228500;6;1;3;2;This property is 12 minutes walk from the beach. Комфортная Комната is situated in the Tsentralny District district of Minsk, 3.2 km from Falcon Club, 4 km from Olympic Tennis Centre and 6 km from Palova Arena. It is set 1.3 km from Minsk-Arena and offers free WiFi plus a 24-hour front desk. The kitchenette is fitted with a microwave, a fridge and a stovetop and there is shower with a hairdryer and free toiletries. Minsk Sports Palace is 6 km from the homestay, while Palace of Republic is 7 km away. The nearest airport is Minsk National, 38 km from Комфортная Комната, and the property offers a paid airport shuttle service. 
699cad76-6006-4c6a-a3b8-76e90fbae0d7;PARK! Nezavisimosti 78;50;IMG-699cad76-6006-4c6a-a3b8-76e90fbae0d7.jpg;53.92240759,27.60639900;4;2;4;2;PARK! Nezavisimosti 78 offers accommodation in Minsk, 900 m from Botanical Garden and 2.6 km from Victory Square. The unit is 3.2 km from National Academic Big Opera and Ballet Theatre. Belarusian State Circus is 3.2 km from PARK! Nezavisimosti 78, while Belarusian Great Patriotic War Museum is 3.6 km from the property. Minsk National Airport is 28 km away. 
58ca5367-29fc-46b5-8609-084c927a1681;Busel Apartments Bright;54;IMG-58ca5367-29fc-46b5-8609-084c927a1681.jpg;53.93154300,27.65410600;6;3;4;2;Set in Minsk, 3.3 km from Olympic Sports Complex, 4.1 km from Uruchie Sports Palace and 5 km from Shooting Centre Sporting Club, Busel Apartments Bright offers accommodation with a balcony and free WiFi. The property is 7 km from Minsk Sports Palace and 7 km from Palova Arena. The apartment is fitted with 1 bedroom, a flat-screen TV with cable channels and a fully equipped kitchenette that provides guests with a microwave, a fridge, a washing machine, an oven and a stovetop. Towels and bed linen are featured in this accommodation. Shooting Centre is 5 km from the apartment, while Palace of Republic is 7 km away. The nearest airport is Minsk National Airport, 25 km from Busel Apartments Bright. 
2af7b886-d838-4074-9a1d-7663a11ddc59;Апартаменты LUX на Немиге;42;IMG-2af7b886-d838-4074-9a1d-7663a11ddc59.jpg;53.90845100,27.54597000;3;1;4;1;In the Tsentralny District district of Minsk, close to Minsk Sports Palace, Апартаменты LUX на Немиге features free WiFi and a washing machine. With river views, this accommodation provides a balcony. This air-conditioned apartment is equipped with 2 bedrooms, a satellite flat-screen TV, a dining area, and a kitchen with a microwave and a fridge. Towels and bed linen are provided in the apartment. A children's playground is also available for guests at the apartment. Palace of Republic is 2.3 km from Апартаменты LUX на Немиге, while Palova Arena is 2.4 km away. The nearest airport is Minsk National, 45 km from the accommodation, and the property offers a paid airport shuttle service. 
47b8ef38-d2b8-4aef-9491-237b9cdbc6b0;Apartment Korolya 20;60;IMG-47b8ef38-d2b8-4aef-9491-237b9cdbc6b0.jpg;53.90357700,27.53998900;5;1;2;1;Set in the centre of Minsk, within 3.1 km of Dinamo Stadium and 5 km of Palova Arena, Apartment Korolya 20 is an accommodation offering city views. It is situated 2 km from Palace of Republic and features free WiFi plus a 24-hour front desk. The apartment has 1 separate bedroom, 1 bathroom, a fully equipped kitchen with a dining area, and a flat-screen TV. Towels and bed linen are available. Minsk Sports Palace is 5 km from the apartment, while Olympic Tennis Centre is 5 km from the property. The nearest airport is Minsk National Airport, 43 km from Apartment Korolya 20. 
050df21c-e285-4ff1-8fe0-5f3a43076e8a;Studio-Apartment Lenina 15A;69;IMG-050df21c-e285-4ff1-8fe0-5f3a43076e8a.jpg;53.89913254,27.56088276;3;2;4;1;Vip-kvartira Lenina 15A offers accommodation in Minsk, 100 m from Belarusian National Arts Museum and 200 m from Yanka Kupala National Academic Theatre. The apartment is 500 m from Belarusian Great Patriotic War Museum. Free WiFi is provided . The kitchen is fitted with an oven and a microwave. A TV is featured. Palace of Republic is 500 m from Vip-kvartira Lenina 15A, while Cathedral of Saint Virgin Mary is 600 m away. The nearest airport is Minsk-2 Airport, 31 km from Vip-kvartira Lenina 15A. 
36831b3b-7484-475b-9235-a0d56c0461f3;Apartament on Vokzal;41;IMG-36831b3b-7484-475b-9235-a0d56c0461f3.jpg;53.89756300,27.54374100;3;2;2;1;Located in Minsk, 1.7 km from Palace of Republic and 1.8 km from Dinamo Stadium, Apartament on Vokzal provides city views and free WiFi. Some units also have a kitchen equipped with a microwave, a fridge, and an oven. If you would like to discover the area, hiking is possible in the surroundings. Palova Arena is 1.9 km from the apartment, while Minsk Sports Palace is 2.2 km away. The nearest airport is Minsk National Airport, 44 km from Apartament on Vokzal. 
257d3c18-ce05-42d4-bea6-aa513b30cd61;Квартира с отдельной спальней возле Ренессанс Минск Отель;35;IMG-257d3c18-ce05-42d4-bea6-aa513b30cd61.jpg;53.88818400,27.52063100;2;3;2;2;Квартира с отдельной спальней возле Ренессанс Минск Отель is situated in the Moskovsky District district of Minsk, 3.7 km from Palace of Republic, 3.9 km from Palova Arena and 4.2 km from Minsk Sports Palace. It is set 3.5 km from Dinamo Stadium and offers free WiFi plus a 24-hour front desk. The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with city views. A à la carte breakfast is available every morning at the apartment. Olympic Tennis Centre is 6 km from Квартира с отдельной спальней возле, while Falcon Club is 8 km from the property. The nearest airport is Minsk National, 46 km from the accommodation, and the property offers a paid airport shuttle service. 
980cb1e0-50da-4797-8478-5dfd45e5b844;Avrora Apart Center;48;IMG-980cb1e0-50da-4797-8478-5dfd45e5b844.jpg;53.89989400,27.55686800;2;2;3;1;Set in Minsk, 1.1 km from Palace of Republic, Avrora Apart Center offers a living room with a flat-screen TV. This property offers access to a balcony, free private parking and free WiFi. The apartment is fitted with 3 bedrooms, a kitchen with a microwave and a fridge, a washing machine, and 3 bathrooms with bathrobes and slippers. Towels and bed linen are offered in the apartment. Popular points of interest near Avrora Apart Center include Dinamo Stadium, Palova Arena and Minsk Sports Palace. The nearest airport is Minsk National, 41 km from the accommodation, and the property offers a paid airport shuttle service. 
4b438d23-1314-4fee-ab61-02274e2c6fb2;Апартаменты;47;IMG-4b438d23-1314-4fee-ab61-02274e2c6fb2.jpg;53.89275800,27.55139400;6;2;3;1;Located in Minsk, 800 m from Dinamo Stadium, Апартаменты provides accommodation with a shared lounge, free WiFi and a shared kitchen. The property was built in 1950 and features accommodation with a balcony. The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a patio with city views. Palace of Republic is 2.1 km from the apartment, while Palova Arena is 2.7 km away. The nearest airport is Minsk National Airport, 44 km from Апартаменты. 
65dfb354-eed4-49c7-b4c1-60414bfb4583;Квартира рядом с гостиницей Европа;42;IMG-65dfb354-eed4-49c7-b4c1-60414bfb4583.jpg;53.90213800,27.55760800;4;3;3;2;Set in the centre of Minsk, Квартира рядом с гостиницей Европа is close to sights such as Palace of Republic, Dinamo Stadium and Palova Arena. Minsk Sports Palace is 1.1 km from the apartment, while Olympic Tennis Centre is 3.5 km away. The nearest airport is Minsk National Airport, 31 km from Квартира рядом с гостиницей Европа. 
9ca4fd40-d793-4a29-9c46-29b5034ba895;Apartments on Lenina;44;IMG-9ca4fd40-d793-4a29-9c46-29b5034ba895.jpg;53.90007500,27.56040300;3;1;1;2;Situated in Minsk, 600 m from Dinamo Stadium and less than 1 km from Palace of Republic, Apartments on Lenina features city views and free WiFi. Some units are fitted with air conditioning, a flat-screen TV, washing machine and a kettle, as well as a kitchen. Hiking can be enjoyed nearby. Palova Arena is 1.6 km from the apartment, while Minsk Sports Palace is 1.9 km from the property. The nearest airport is Minsk National, 35 km from Apartments on Lenina, and the property offers a paid airport shuttle service. 
f974f07a-cce2-432c-85a8-77c7758e782d;2-ух комнатная квартира по ул.К.Туровского, 24;47;IMG-f974f07a-cce2-432c-85a8-77c7758e782d.jpg;53.93091700,27.65404500;6;1;2;1;2-ух комнатная квартира по ул.К.Туровского, 24 is set in the Pervomaysky District district of Minsk, 3.2 km from Olympic Sports Complex, 4.2 km from Uruchie Sports Palace and 5 km from Shooting Centre Sporting Club. The property is 7 km from Minsk Sports Palace and 7 km from Palova Arena. This apartment is fitted with 1 bedroom, a flat-screen TV, and a kitchen. Shooting Centre is 5 km from the apartment, while Palace of Republic is 7 km away. The nearest airport is Minsk National Airport, 25 km from 2-ух комнатная квартира по ул.К.Туровского, 24. 
e40b2ff5-2043-4bcd-be85-dbb387dc2b0e;Apartament on Centr;52;IMG-e40b2ff5-2043-4bcd-be85-dbb387dc2b0e.jpg;53.89643800,27.55305400;5;1;3;1;Set in Minsk, Apartament on Centr offers city views and free WiFi, 400 m from Dinamo Stadium and 1.4 km from Palace of Republic. Some of the units feature a cable flat-screen TV, a fully equipped kitchen with a fridge, and a private bathroom with a shower and a hairdryer. The apartment offers a hot tub. A bicycle rental service is available at Apartament on Centr. Palova Arena is 2 km from the accommodation, while Minsk Sports Palace is 2.3 km away. The nearest airport is Minsk National, 43 km from Apartament on Centr, and the property offers a paid airport shuttle service. 
019b8eda-dcb1-4298-8393-2e5620a66cc1;Apartamenty tsentr s odnoi spal'nei Nezavisimsoti 46;37;IMG-019b8eda-dcb1-4298-8393-2e5620a66cc1.jpg;53.91329000,27.58112800;3;2;1;1;Located in Minsk, 3.1 km from Palace of Republic, Apartamenty tsentr s odnoi spal'nei Nezavisimsoti 46 provides a living room with a flat-screen TV. It is situated 2.5 km from Olympic Sports Complex and features free WiFi plus a 24-hour front desk. The apartment has 1 bedroom, a kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with bathrobes and slippers. Towels and bed linen are available. A car rental service is available at Apartamenty tsentr s odnoi spal'nei Nezavisimsoti 46. Dinamo Stadium is 3.9 km from the accommodation, while Palova Arena is 4.3 km from the property. The nearest airport is Minsk National, 46 km from Apartamenty tsentr s odnoi spal'nei Nezavisimsoti 46, and the property offers a paid airport shuttle service. 
cf45f077-f5b1-4413-b846-09e2ce0e816e;Апартаменты у Франциска;36;IMG-cf45f077-f5b1-4413-b846-09e2ce0e816e.jpg;53.89989500,27.55684000;2;1;1;2;Offering free WiFi and free private parking, Апартаменты у Франциска is located in Minsk, within just 500 m of Palace of Republic. The property is 3.7 km from Olympic Tennis Centre and 4 km from Olympic Sports Complex. This apartment comes with 1 bedroom, a flat-screen TV, and a kitchen. Popular points of interest near the apartment include Dinamo Stadium, Palova Arena and Minsk Sports Palace. The nearest airport is Minsk National Airport, 31 km from Апартаменты у Франциска. 
5fd5c31d-a4a5-4d6b-a8d3-1d0c53947938;CENTRE! Volodarskogo;64;IMG-5fd5c31d-a4a5-4d6b-a8d3-1d0c53947938.jpg;53.89638335,27.55266969;2;1;2;1;CENTRE! Volodarskogo is a self-catering accommodation located in Minsk, within a 5-minute walk of the central Nezalezhnosti Square and Ploshcha Lenina Metro Station. Free WiFi access is available. The apartment is designed in warm colours and features a TV, washing machine and ironing facilities. The bathroom comes with a hairdryer and free toiletries. Guests can cook in the kitchen equipped with a microwave, stove, kettle and fridge. Various cafes and restaurants are situated within a 5-minute walk. Minsk Train Station is within a 10-minute walk of CENTRE! Volodarskogo and Minsk National Airport is 44 km away. 
c1ccedb3-e45b-4948-ac43-e10eee1472da;VIP-Kvartira by Nezavisimosti 46;30;IMG-c1ccedb3-e45b-4948-ac43-e10eee1472da.jpg;53.91310651,27.58090265;3;3;4;1;Vip-VIP-Kvartira by Nezavisimosti 46 is a self-catering accommodation located in Minsk, within an 5-minute walk of Ploshcha Yakuba Kolasa Metro Station. Free WiFi access is available. The bright classic-style apartment features a TV, washing machine and ironing facilities. The bathroom comes with a hairdryer. Guests can cook in the kitchen equipped with a microwave, stove, kettle and fridge. Minsk Train Station is within a 10-minute drive of Vip-VIP-Kvartira by Nezavisimosti 46 and Minsk National Airport is 42 km away. 
22176835-a511-43aa-bc6c-7966e6e01709;Apartment Leningradskaya 5;53;IMG-22176835-a511-43aa-bc6c-7966e6e01709.jpg;53.89286300,27.54963700;5;2;2;2;Set in Minsk, less than 1 km from Dinamo Stadium, 1.9 km from Palace of Republic and 2.5 km from Palova Arena, Apartment Leningradskaya 5 offers accommodation with a balcony and free WiFi. The property is 6 km from Olympic Sports Complex and 7 km from Falcon Club. The apartment features 2 bedrooms, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath or shower. Towels and bed linen are featured in the apartment. Minsk Sports Palace is 2.8 km from the apartment, while Olympic Tennis Centre is 5 km away. The nearest airport is Minsk National Airport, 44 km from Apartment Leningradskaya 5. 
a30de6b8-1c10-4046-a2b8-45b9ee6424fa;Dominika Melnikayte 12;49;IMG-a30de6b8-1c10-4046-a2b8-45b9ee6424fa.jpg;53.90874960,27.54462630;6;3;3;2;Dominika Melnikayte 12 is situated in Minsk, 2.2 km from Palova Arena and 2.5 km from Minsk Sports Palace, in an area where hiking can be enjoyed. It is located 2.2 km from Palace of Republic and provides free WiFi plus room service. The apartment features 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. Dinamo Stadium is 2.7 km from the apartment, while Olympic Tennis Centre is 3.9 km away. The nearest airport is Minsk National, 42 km from Dominika Melnikayte 12, and the property offers a paid airport shuttle service. 
ef3a88c0-bfbd-427a-b306-706170bb1f6d;Апартаменты у Ратуши;53;IMG-ef3a88c0-bfbd-427a-b306-706170bb1f6d.jpg;53.90131800,27.55748800;3;1;1;2;Апартаменты у Ратуши is situated in the centre of Minsk, close to Palace of Republic, Dinamo Stadium and Palova Arena. Minsk Sports Palace is 1.2 km from the apartment, while Olympic Tennis Centre is 3.6 km from the property. The nearest airport is Minsk National Airport, 31 km from Апартаменты у Ратуши. 
a4bd90a0-8ca2-43eb-9408-f17cf9f5cb7f;FlatBerry в центре Минска;66;IMG-a4bd90a0-8ca2-43eb-9408-f17cf9f5cb7f.jpg;53.91382100,27.52532300;4;1;4;1;Located in Minsk, 2.1 km from Palova Arena and 2.1 km from Olympic Tennis Centre, FlatBerry в центре Минска provides air-conditioned accommodation with a balcony and free WiFi. Housed in a building dating from 2017, this apartment is 3.5 km from Falcon Club and 3.8 km from Minsk Sports Palace. This apartment is equipped with 1 bedroom, a kitchen with a dishwasher and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a hot tub. Towels and bed linen are provided in the apartment. The apartment offers a children's playground. A car rental service is available at FlatBerry в центре Минска. Palace of Republic is 3.4 km from the accommodation, while Dinamo Stadium is 3.5 km away. The nearest airport is Minsk National, 45 km from FlatBerry в центре Минска, and the property offers a paid airport shuttle service. 
4d48dbe1-ef9d-4692-9c67-124c5fadcb4c;Apartment Zorka;26;IMG-4d48dbe1-ef9d-4692-9c67-124c5fadcb4c.jpg;53.91027369,27.54067205;4;1;2;2;Located in Minsk, 2.3 km from Palace of Republic, 2.3 km from Palova Arena and 2.6 km from Minsk Sports Palace, Apartment Zorka provides accommodation with a balcony and free WiFi. The property is 4 km from Falcon Club and 6 km from Minsk-Arena. The apartment consists of 3 separate bedrooms, 1 bathroom with a hairdryer and a living room. A Full English/Irish breakfast is available daily at the apartment. Both a bicycle rental service and a car rental service are available at Apartment Zorka. Dinamo Stadium is 2.9 km from the accommodation, while Olympic Tennis Centre is 3.5 km away. The nearest airport is Minsk National, 42 km from Apartment Zorka, and the property offers a paid airport shuttle service. 
864955d5-8505-4332-bf3d-e3a882e61086;Comfort Arenda.Minsk 2;36;IMG-864955d5-8505-4332-bf3d-e3a882e61086.jpg;53.87728614,27.53514469;6;2;2;1;A 15-minute walk to Institut Kultury Metro Station, Comfort Arenda.Minsk 2 offers self-catering accommodation with free Wi-Fi. Minsk Train Station is 2 km away. The comfortable apartment has a balcony. It features a sofa and satellite TV. The bathroom comes with a bath, hairdryer and free toiletries. The apartment offers a washing machine. Guests of Comfort Arenda.Minsk 2 can cook at the fully equipped kitchen. Cafes are a 10-minute walk away. The State Circus is 4 km away. Minsk Airport is 45 km from the apartment. 
60460234-aa22-41c6-8adf-37900c00f7bf;Apartment Tanka 16;52;IMG-60460234-aa22-41c6-8adf-37900c00f7bf.jpg;53.90779200,27.53526300;2;2;3;1;Right in the heart of Minsk, Apartment Tanka 16 has city views from the balcony. It is situated 2.6 km from Palace of Republic and features free WiFi plus a 24-hour front desk. The apartment features 1 bedroom, a flat-screen TV with cable channels and a fully equipped kitchen that provides guests with a microwave, a fridge, a washing machine, an oven and a stovetop. Towels and bed linen are available. Dinamo Stadium is 2.7 km from the apartment, while Palova Arena is 2.8 km from the property. The nearest airport is Minsk National Airport, 43 km from Apartment Tanka 16. 
817044d2-f7c2-4f80-b448-d162368e45fd;Vip-kvartira Kuzmy Chornogo 4;42;IMG-817044d2-f7c2-4f80-b448-d162368e45fd.jpg;53.92565364,27.60631710;6;3;1;1;Vip-kvartira Kuzmy Chornogo 4 is a self-catering accommodation located in Minsk. FreeWiFi access is available. The property is 1.2 km from Botanical Garden and 2.8 km from Victory Square. Private bathrooms also come with a bath. Extras include bed linen and ironing facilities. Activities in the surrounding area include hiking. The property offers free parking. If you feel like visiting the surroundings, check out National Academic Big Opera and Ballet Theatre (3.4 km) and Belarusian State Circus (3.5 km). Minsk National Airport is located 28 km away. A shuttle service and parking are available. 
d7c3ab28-cb7e-4ab1-9512-83d36ca2a216;VipArenda Minsk 1;69;IMG-d7c3ab28-cb7e-4ab1-9512-83d36ca2a216.jpg;53.90912900,27.57637024;3;3;1;2;Located in the city centre of Minsk, within a 4-minute walk of Victory Square and Ploshcha Pyeramohi Metro Station, VipArenda Minsk 1 features self-catering accommodations with free Wi-Fi. The apartments provide a kitchen, a dining area, a flat-screen TV with a DVD player, a seating area with a sofa, and a bathroom with a bath and free toiletries. The Belarusian State Circus is under a 13-minute walk, and the Great Theatre is a 15-minute walk away. VipArenda Minsk 1 is 3 km from Minsk Train Station, and 7 km from Minsk International Airport. 
